anime_id,name,genre,type,episodes,rating,members
27621,Glass no Kamen Desu ga to Z,"Comedy, Parody",TV,14,6.09,667
36601,Moushin Soloist Life!,Music,Music,1,5.02,667
28831,Anomalies,Psychological,Special,1,4.58,667
33282,Arakure Junichi no Namida,Comedy,ONA,1,4.51,667
10118,Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi,"Adventure, Drama, Sci-Fi",ONA,5,6.17,666
5935,Marco Polo's Adventures,"Adventure, Historical",TV,43,6.16,666
13965,Thermae Romae x LOFT Collaboration,"Comedy, Historical, Seinen",Special,1,6.04,666
15937,Monster Farm 5: Circus Caravan OVA - Kessei!! Orcoro Circus,"Action, Fantasy, Shounen",OVA,1,5.55,666
3433,Battle Ball,"Sci-Fi, Sports",TV,32,6.43,665
8156,Spooky Kitaro:The Obake Nighter,"Sports, Demons, Supernatural",Movie,1,6.13,665
15749,Chiisana Ojisan,Slice of Life,TV,30,5.9,665
5472,Kokoro Toshokan: Communication Clips,"Comedy, Drama, Slice of Life",Special,1,5.76,665
4332,Seigi wo Aisuru Mono Gekkou Kamen,"Action, Mystery",TV,39,6.63,664
24437,World Fool News,"Comedy, Slice of Life",ONA,6,5.55,664
18481,Bishoujo Animerama: Gokkun Doll - Choujigen Pico-chan Toujou!!,"Hentai, School, Sci-Fi",OVA,1,4.97,664
9119,Nutsberry Town,"Kids, Slice of Life",TV,170,6.64,663
39514,Giniro no Kami no Agito Pilot,"Adventure, Drama, Fantasy, Sci-Fi",Special,1,6.05,663
3020,Gu-Gu Ganmo,"Comedy, School, Shounen, Slice of Life",TV,50,6.04,663
40340,Karakuri Circus,"Action, Mystery, Shounen",Special,1,5.77,663
5575,Karakara-sama no Himitsu,Hentai,OVA,1,5.34,663
17933,Blow the Flute Jaguar!,"Comedy, Music, Shounen",OVA,3,6.67,662
30053,Bab Mook Ja,Slice of Life,Movie,1,5.72,662
6779,Rocky Rackat!,"Comedy, Fantasy, Kids, Magic",TV,170,6.63,661
40352,Goal Line,Music,Music,1,6.36,661
9095,The Story of Fifteen Boys,"Adventure, Historical",Special,1,6.44,660
38520,Inko Colors the Animation,Adventure,ONA,1,6.28,660
5535,Secret of the Seal,"Adventure, Slice of Life, Kids, Drama",Movie,1,6.21,660
10908,Kakko Kawaii Sengen! 2,Comedy,TV,10,5.85,660
20587,Daddy Long-Legs,"Comedy, Drama, Shoujo",Special,1,5.71,659
30647,Nemuranu Machi no Cinderella: Hirose Ryouichi - Memorial Date,Romance,ONA,1,5.53,659
16251,Shinkai no Kantai: Submarine 707,"Action, Adventure, Military, Sci-Fi",OVA,1,5.62,658
2687,Adventures of the Monkey King,"Comedy, Fantasy",TV,39,6.07,657
34464,Gijinka de Manabo!,"Sci-Fi, Comedy",ONA,1,5.42,657
29411,December Song,"Music, Kids",Movie,1,4.65,657
40200,Paprika (Music),"Music, Kids",Music,1,6.58,656
9972,Document Taiyou no Kiba Dagram,"Drama, Mecha, Military, Sci-Fi, Shounen",Movie,1,6.13,656
5588,Ko Ko Ro,Hentai,OVA,2,5.46,656
11825,Enshou Nihon Mukashibanashi,"Hentai, Comedy, Historical",OVA,1,5.17,656
17237,Peeping Life: World History,"Slice of Life, Comedy, Historical",ONA,40,6.05,655
22181,Shunga,Dementia,Movie,1,4.42,655
36993,GGO Football,"Comedy, Sports",TV,52,6.38,654
32804,Ainone,"Music, Drama",Music,1,4.69,654
9810,Nyani ga Nyandaa Nyandaa Kamen,"Comedy, Kids",TV,83,6.52,653
35686,Doraemon (2005) Specials,"Comedy, Seinen",Special,Unknown,6.31,653
35115,Warau Salesman Episode 0,"Psychological, Seinen, Supernatural",Special,1,5.9,653
8774,3-tsu no Hanashi,"Kids, Fantasy",Special,1,5.03,653
4599,Tanoshii Willow Town,"Kids, Fantasy",TV,26,6.24,652
8041,Hermit Village,"Comedy, Ecchi",TV,23,5.97,651
36715,Ponkotsu Quest x Digimon Story: Cyber Sleuth - Hacker's Memory,"Sci-Fi, Comedy, Parody",ONA,1,5.49,651
33544,InaDan Movie x Mameshiba Collab CM,"Comedy, Kids, Sports",Special,2,5.42,651
7451,Kid's Castle,Comedy,Movie,1,5.35,651
37356,-OutsideR:RequieM-,Music,Music,1,5.25,651
8783,Prince Nezha's Triumph Against Dragon King,Kids,Movie,1,6.42,650
12439,Soukou Kihei Votoms Vol.I: Stories of the "A.T.Votoms","Action, Military, Sci-Fi, Drama, Mecha",OVA,1,6.4,650
36145,Tottoko Hamtarou: Anime Dechu!,"Adventure, Shoujo",OVA,1,6.26,650
10562,Machine Hayabusa,"Action, Cars, Sports, Shounen",TV,21,6.18,650
11043,Install Pilot,"Action, Sci-Fi, Shounen",Special,1,5.8,650
28953,The Undertaker and the Dog,"Dementia, Horror",Movie,1,5.03,649
7245,The World's Most Famous Tales,Fantasy,TV,26,6.52,648
3812,Dream Star Button Nose,"Kids, Adventure",TV,26,6.48,648
10132,Jin Sheng Yuan,Music,Music,1,6.26,647
3813,Moonlight Pierce,"Fantasy, Mystery, Romance, Shoujo",OVA,1,5.91,647
36841,Sousha wa Tada Senaka to Teikin de Kataru Nomi,Music,Music,1,5.46,647
10202,Kamen Rider Den-O: Imagin Anime 3,"Action, Adventure, Comedy, Kids, Super Power",OVA,12,6.38,646
10742,Saru to Kani no Gassen,Drama,Movie,1,5.12,646
3201,Serendipity the Pink Dragon,"Fantasy, Kids",TV,26,6.33,645
1139,Monkey Magic,"Kids, Adventure, Fantasy",TV,13,6.03,645
30668,Walking Man,Dementia,Movie,1,4.17,645
40293,Romeo to Cinderella wo Utattemita,Music,Music,1,6.44,643
4614,Moero Arthur: Hakuba no Ouji,"Adventure, Romance, Historical, Drama",TV,22,6.18,643
27677,Stratos 4 OVA: Stratos 4.1 - Dutch Roll,"Action, Parody, Military, Sci-Fi",Special,1,5.89,643
5553,Love Forever,Hentai,OVA,1,5.71,643
5546,Ecchi de Happy! Pin! Pin! Pin!,Hentai,OVA,1,5.31,642
28245,Arichan the Ant,"Music, Comedy",Movie,1,5.22,642
42783,Dazzling White Town,Music,Music,1,7.01,641
5636,"RESTOL, The Full-Armed Rescue Squad","Action, Adventure, Police, Mecha",TV,26,6.29,641
31673,Larva 2nd Season,Comedy,TV,34,6.03,641
4331,Penguin no Mondai,"Comedy, Kids",TV,100,5.88,641
33718,Cocktail Prince: Making Love!!,"Harem, Music",Music,1,5.66,641
3817,Space Travelers,"Sci-Fi, Space",OVA,1,5.38,640
13299,Houkago no Tinker Bell,"Comedy, Drama, Mystery, Romance, School, Slice of Life",OVA,1,5.65,639
17387,Imokawa Mukuzo: Genkanban no Maki,Comedy,Movie,1,5.38,639
21255,Takarajima (Movie),"Adventure, Drama, Historical, Mystery, Supernatural",Movie,1,6.36,638
8214,Tekkamen wo Oe: "d'Artagnan Monogatari" yori,"Action, Historical",Special,1,6.11,638
37668,Medama Oyaji no April Fools',"Demons, Parody",Special,3,5.27,638
40291,Lost One no Goukoku wo Utattemita,Music,Music,1,6.83,637
5931,Camelot,"Adventure, Fantasy, Comedy",OVA,1,5.71,637
21107,Buddy Spirits,"Action, Mecha",ONA,1,5.36,637
40035,The Chronicles of Rebecca,Slice of Life,Movie,1,6.36,636
22443,Hello Kitty in Heidi,Kids,OVA,1,6.01,636
7864,SF Lolita Fantasy Ome-1,"Hentai, Parody, Sci-Fi",OVA,2,5.13,636
31501,Master Blaster,"Music, Dementia",Music,1,4.38,636
9900,Hamster Club,Kids,TV,140,6.44,635
38934,Change Our Mirai!  (Our 7 Lights),Music,Music,1,5.64,635
10586,Cafe de Oni,Music,Music,1,4.47,635
7505,Knyacki!,"Comedy, Kids, Drama, Fantasy",TV,Unknown,6.14,634
3275,Kinnikuman: Seigi Choujin vs. Kodai Choujin,"Action, Comedy, Sports, Shounen",Movie,1,6.13,634
8180,Loving Angel Angelique Chibi Adventure Special 2,"Adventure, Comedy",Special,1,5.95,634
4452,Hoshikuzu Paradise,"Comedy, Romance",OVA,1,5.53,634
7530,Hana to Chou,Fantasy,Movie,1,5.28,634
9794,Tono to Issho 1.5,"Comedy, Historical, Parody, Samurai, Seinen",OVA,1,5.9,633
24109,Tooryanse,"Supernatural, Music",Music,1,5.89,633
23065,Kaidan,Supernatural,Movie,1,5.13,633
41181,That's Why I Gave Up on Music,"Music, Slice of Life",Music,1,6.96,632
36226,Kai Feng Qitan: Zhege Baogong Bu Taixing,"Action, Comedy, Historical",ONA,10,6.22,632
14209,Fruits Version,Hentai,OVA,2,5.21,632
3276,Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,"Action, Comedy, Sports, Shounen",Movie,1,6.18,631
9165,Attack No.1: Namida no Kaiten Receive,"Sports, Drama, Shoujo",Movie,1,6.15,631
16912,gdgd Fairies 2 Episode 0,"Comedy, Fantasy",Special,1,6,631
34140,Eyedrops,Space,ONA,4,5.22,631
4054,Norimono Oukoku BuBu ChaCha,"Slice of Life, Comedy",TV,26,6.68,630
5088,Dr. Fabre is a Detective,Mystery,TV,26,6.26,630
6658,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei,"Comedy, Magic",TV,13,5.35,630
2568,Story of a Fawn,Drama,TV,52,6.39,629
40691,Kiss of Life,Music,Music,1,6.38,629
30865,The Moon That Fell into the Sea,Kids,Movie,1,6.21,629
5956,High School! Kimengumi (Movie),"Comedy, Parody, Romance, School, Shounen",Movie,1,6.06,629
24675,Future Card Buddyfight Recap,Game,Special,1,6.02,629
28647,Kappo,"Music, Dementia",Movie,1,4.37,629
33777,Crazy Little Thing,"Dementia, Drama",Movie,1,5.91,628
5542,IQ Psycho,Hentai,OVA,1,5,628
7021,Ni-hiki no Sanma,Comedy,Movie,1,5,628
2822,Bamboo Bears,Comedy,TV,52,6.07,627
7939,Animation!,"Adventure, Fantasy, Comedy, Dementia, Music, Mystery",OVA,13,5.85,627
6848,The Animal Village in Trouble,Action,Movie,1,5.13,627
6828,The Sun and the Frogs,Comedy,Movie,1,4.35,627
4801,Michel,"Adventure, Fantasy, Kids",TV,26,6.39,626
15743,Yuugen Kaisha: Jiken File 00 - Hajimari wa Ayashiku mo Hanayaka ni,"Adventure, Comedy, Supernatural",Special,1,5.67,626
9801,Tokitama Hustle,Dementia,Special,1,4.38,626
5917,On A Paper Crane:Tomoko's Adventure,Drama,Movie,1,6.33,625
5557,Kugutsu Ai: Doura Gaiden,Hentai,OVA,1,5.49,625
6728,The Story of Hellen Keller:Angel of Love and Light,Drama,Movie,1,6.38,624
28371,Dr. Slump:Hero Legend of Penguin Village,"Sci-Fi, Comedy, Shounen",Special,1,6.07,624
36666,Stitch & Ai,"Sci-Fi, Adventure, Kids",TV,13,6.03,624
19879,Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!,Comedy,Movie,1,5.97,624
19925,KY-kei JC Kuuki-chan,"Comedy, School",ONA,6,5.48,624
3496,The Golden Laws,"Historical, Fantasy",Movie,1,5.29,624
28143,Ochou Fujin no Gensou,"Historical, Drama",Movie,1,5.73,623
6684,Marie & Gali Special,Comedy,Special,1,5.62,623
7296,Michi (2004),"Music, Kids",Music,1,5.35,623
23053,Dialogue Between Two,Psychological,Movie,1,5.06,623
32288,Jingle,Fantasy,ONA,1,4.85,623
33692,Shigeo wa Handsome,"Comedy, Drama",ONA,1,4.95,622
33957,Danball Senki Wars: All Star Battle,"Action, Kids, Mecha, School",Special,1,6.34,621
5396,Yuusha Shirei Dagwon: Suishou no Hitomi no Shounen,Mecha,OVA,2,5.94,621
9991,Bremen 4,"Kids, Adventure",Special,1,5.88,621
38817,Takarasagashi no Natsuyasumi,Hentai,ONA,1,6.27,619
10481,Princess Connection,"Slice of Life, Mystery, Drama, Romance, Shoujo",OVA,1,6.22,619
42791,Sakura Kakumei: Hanasaku Otome-tachi,"Action, Mecha",ONA,1,6.21,619
30909,Vivi,"Adventure, Music, Romance, Fantasy",Music,1,5.98,619
16371,Peeping Life: The Perfect Emotion,"Slice of Life, Comedy",OVA,10,5.62,619
5555,Suishou no Yoru: Aoi Kokuhaku yori,Hentai,OVA,1,5.36,619
31310,Kicking Rocks,Comedy,Movie,1,5.61,618
7488,Karo & Piyobupt:Imagination,Fantasy,Movie,1,5.34,618
7914,Kyuukyoku no Chef wa Oishinbo Papa,Hentai,OVA,1,5.24,618
9166,Attack No.1: Namida no Sekai Senshuken,"Sports, Drama, Shoujo",Movie,1,6.13,617
6629,Asari-chan,"Slice of Life, Comedy, Shoujo",TV,54,6.05,617
9385,Six God Combination GodMars:The Movie,"Action, Mecha, Sci-Fi, Space",Movie,1,5.96,617
30489,Minna Atsumare! Falcom Gakuen SC Special,"Parody, Comedy, School, Seinen",Special,1,5.6,617
19171,Sanjougattai Transformers Go!,"Sci-Fi, Mecha, Shounen",OVA,10,5.24,617
8919,Licca-chan no Nichiyoubi,Adventure,OVA,1,5.95,616
29768,Fantastic Cell,Dementia,Movie,1,4.82,616
8745,Seikima II Humane Society: Jinrui Ai ni Michita Shakai,"Action, Demons, Supernatural, Fantasy",OVA,1,5.88,615
8731,Akai Boushi,"Kids, Music",Music,1,5.47,614
33430,Oscar's Oasis,Comedy,TV,78,5.81,613
12401,The Chohjotai,"Action, Demons, Shoujo, Super Power",OVA,1,5.53,613
9164,Attack No.1: Namida no Fushichou,"Sports, Drama, Shoujo",Movie,1,6.03,612
9826,Okubyou na Venus,Music,OVA,1,5.53,612
16954,Milky Passion: Dougenzaka - Ai no Shiro,"Romance, Josei",OVA,1,5.44,612
6827,The Sparrows' Lodge,Fantasy,Movie,1,5.35,612
25393,Master of Torque 2,"Action, Sci-Fi",ONA,1,5.3,612
36745,1/100 RICE Planting,Slice of Life,ONA,1,4.85,612
31202,Chibi Maruko-chan Movie: Italia kara Kita Shounen,"Slice of Life, Comedy, Kids, School",Movie,1,6.57,611
5534,Hai! Akko Desu,"Romance, Slice of Life",TV,164,6.55,611
3131,A Great Super Shot Boy,"Sports, Shounen",TV,47,6.13,611
8153,Spooky Kitarou:Ghost War Struggle,"Adventure, Fantasy, Comedy, Supernatural, Horror",Movie,1,6.11,611
9221,Kanzen Shouri Daiteiou,"Action, Adventure, Kids, Mecha, Sci-Fi",OVA,1,5.2,611
7955,The Marshmallow Times,Slice of Life,TV,52,6.45,610
10847,Inumarudashi,Comedy,TV,4,5.24,610
7601,Mashin Eiyuuden Wataru: Owarinaki Toki no Monogatari,Fantasy,OVA,3,6.32,609
6847,Gulliver's Great Activities,Adventure,Movie,1,5.21,609
36747,1/100 Train Station,Slice of Life,ONA,1,5.17,609
5474,Yobarete Tobidete Akubi-chan,"Comedy, Fantasy, Kids",TV,26,5.94,608
4129,Mahou no Tenshi Creamy Mami:Curtain Call,"Music, Comedy, Shoujo",Music,1,5.88,608
9531,Tezuka Osamu Monogatari: Boku wa Son Gokuu,Adventure,Special,1,6.26,607
5423,Mogitate Marina-chan,Hentai,OVA,1,5.36,606
41217,Pianoman,"Music, Demons, Psychological, Fantasy",ONA,1,6.48,605
5189,Super Express Hikarian,"Action, Kids, Adventure",TV,156,6.32,605
23825,Ys IV: The Dawn of Ys,"Action, Adventure, Fantasy, Game",Special,1,5.79,605
32736,Pepsi Nex x 009 Re:Cyborg,"Action, Comedy",Movie,3,5.44,605
18723,Soul Reviver,"Action, Seinen, Supernatural",Special,1,5.31,605
37355,Irotoridori no Melody,Music,Music,1,5.25,605
34930,Joubuna Tire!,Cars,Special,1,5.24,605
13051,Bishoujo Animerama: Miyuki-chan SOS-H Shichauzo,Hentai,OVA,1,4.79,605
9525,Dr. Junod,"Historical, Drama",Movie,1,6.24,604
5314,Mon Colle Knights:Legend of the Fire Dragon,"Adventure, Comedy, Fantasy",Movie,1,6.12,604
9242,Nine: Original-ban,"Sports, Romance, School, Shounen",Movie,1,6.1,604
16345,Ninkuu: Knife no Bohyou,"Action, Adventure, Comedy, Martial Arts, Shounen",Special,1,5.94,604
33493,Promised Town,"Action, Mecha, Sci-Fi",ONA,1,5.35,604
8953,Nine,"Action, School, Shounen, Sports",Special,1,6.1,603
25889,Son of Sprout,"Adventure, Comedy, Kids, Sci-Fi",Special,1,5.83,603
23895,REACH x Thermae Romae: Pietrada no Kekkon,"Comedy, Historical, Seinen",Special,1,5.72,603
17092,Dallyeola Hani,Sports,TV,13,6.67,601
39362,Astro Boy: Tetsuwan Atom - Getsumen Kichi - Kieta Robot no Nazo,"Kids, Mecha, Sci-Fi, Space",Movie,1,6.28,601
8154,Spooky Kitarou:The Strongest Ghost Army! Landing in Japan!!,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.25,601
28367,Dr. Slump:New Year Doesn't Come,"Sci-Fi, Comedy, Shounen",Special,3,5.92,600
6842,"Swim, Monkey, Swim!",Sports,Movie,1,5.08,600
18479,Bishoujo Animerama: Minami no Watashi no Heart ni Tacchi Shite...,"Hentai, Romance",OVA,1,5.05,600
43590,Promise,"Music, Drama",Music,1,6.98,599
3278,Kinnikuman: New York Kiki Ippatsu!,"Action, Comedy, Sports, Shounen",Movie,1,6.2,599
38906,Alice in Voodooland,"Music, Dementia, Horror, Fantasy",Music,1,5.7,599
36643,Kai-ri-Sei Million Arthur,"Game, Music, Fantasy",ONA,2,5.51,599
7162,Yaruki Manman,"Comedy, Hentai, Parody",OVA,3,5.3,599
12441,Soukou Kihei Votoms Vol.II: Highlights from the "A.T.Votoms","Action, Military, Sci-Fi, Drama, Mecha",OVA,1,6.18,598
19959,Barbapapa (1977),"Comedy, Kids, Fantasy",TV,48,5.97,598
5571,Shining May,Hentai,OVA,1,5.14,598
10525,Shinseiki Duel Masters Flash,"Comedy, Kids",TV,24,5.8,597
19237,Nimrod,"Fantasy, Music",Music,1,5.7,597
37357,Prism,Music,Music,1,5.35,597
9650,Dream C Club Pure Songs Clips,"Game, Music",Music,6,5.51,596
33498,Fight! Kickers,"Drama, Shounen, Sports",Special,3,6.25,595
2024,Yoshimune,"Comedy, Historical",TV,24,5.98,595
5799,Kaede New Town,"Comedy, Romance, School, Slice of Life",Movie,1,5.29,595
7154,SM no Susume,Hentai,OVA,1,5.27,595
5874,Sanko and the Octopus:A Fight Over a Fortune,Action,Movie,1,5.25,595
36746,1/100 SHIBUYA Crossing,Slice of Life,ONA,1,5.14,595
30659,Squid Festival,"Psychological, Dementia, Horror",Movie,1,4.59,595
35402,An Expression,Dementia,Movie,1,4.43,595
31688,Tama Gura Abayo: Moki Yumokyu Superdeluxe,"Dementia, Music",Music,1,4.33,595
13311,Henshin Gattai! 5 tsu no Atsuki Tamashii,"Super Power, Music",Music,1,4.25,595
19135,Kuroi Ame ni Utarete,"Slice of Life, Historical, Drama, Seinen",Movie,1,5.76,594
7445,Karo & Piyobupt:A House,Comedy,Movie,1,5.13,594
21831,Dracula no Uta,"Kids, Music, Vampire",Music,1,4.83,594
7247,Naked Wolves,"Action, Kids, Sports, Comedy",TV,52,5.96,593
13693,Ippatsu Hicchuu!! Devander,"Action, Sci-Fi, Parody, Super Power, Mecha",OVA,1,5.61,593
3832,Rebirth Moon Divergence,"Action, Fantasy",OVA,1,5,593
8661,Chimuchimucheri ChimChimCheree,"Music, Slice of Life, Kids",Music,1,4.77,593
4782,Mama Loves the Poyopoyo-Saurus,"Comedy, Kids, Slice of Life",TV,52,6.57,592
30133,"Ima, Futari no Michi",Drama,Special,1,5.78,592
16255,Meisou-Ou Border,"Adventure, Seinen",OVA,1,5.57,592
31377,Kataribe Shoujo Honoka,"Slice of Life, Supernatural",ONA,1,5.47,592
28587,Modern,Dementia,Movie,1,5.06,592
5559,Nijuusou: Wana ni Ochita Onna-tachi,Hentai,OVA,1,5.56,591
42855,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita,"Fantasy, Shounen Ai",ONA,4,6.15,590
17167,Zillion Specials,"Sci-Fi, Adventure",Special,3,6.08,590
8493,Gegege no Kitarou:Kitarou's Ghost Train,"Adventure, Super Power, Demons, Supernatural",Movie,1,5.99,590
22943,Valis:The Fantasm Soldier,"Action, Adventure, Fantasy",Special,1,5.59,590
8928,Visions of Frank,Dementia,OVA,9,5.8,589
27757,Anisava,"Slice of Life, Comedy, Romance",TV,13,5.69,589
7532,The Black Woodcutter and the White Woodcutter,Fantasy,Movie,1,6.12,588
10466,Phantom Yuusha Densetsu,"Action, Military, Drama, Seinen",OVA,1,5.33,588
5013,Adrift in the Pacific,"Adventure, Historical, Drama",Special,1,6.06,587
37413,Polka Dot,Music,Music,1,5.12,587
22231,Tenshi no Shippo Chu!: Tenshi no Utagoe,"Magic, Romance, Fantasy",OVA,1,6.04,586
35800,Ginga,"Sci-Fi, Adventure, Music",Music,1,5.79,586
23711,Kakumei no Wakaki Sora,"Drama, Historical",OVA,1,6.34,585
12589,3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!,"Adventure, Kids",Movie,1,6.07,585
11269,Maken Liner 0011 Henshin Seyo!,"Action, Mecha, Sci-Fi",Movie,1,5.56,585
4822,Pendant,Hentai,OVA,3,5.27,585
6846,The Bear Dodger,"Adventure, Music",Movie,1,5.16,585
9770,Hello Kitty:Stump Village,"Fantasy, Kids",TV,26,5.93,584
3436,The Many Dream Journeys of Meme,"Adventure, Kids, Sci-Fi",TV,127,6.6,583
4504,Emergency Departure Rescue Kids,"Action, Sci-Fi, Adventure, Comedy, Mecha",TV,50,6.5,583
8139,The New Adventures of Hutch the Honeybee,"Adventure, Comedy, Drama",TV,26,6.33,583
32041,Mori no Densetsu: Dai Ni Gakushou,Fantasy,Movie,1,6.14,583
37368,Shounen Ashibe: Go! Go! Goma-chan 3,"Slice of Life, Comedy, Seinen",TV,32,5.75,583
6366,Karuizawa Syndrome,"Slice of Life, Comedy, Drama, Romance, Seinen",OVA,1,5.73,583
40348,Shounen Sunday CM: Detective Conan,"Mystery, Shounen",Special,1,5.55,583
5567,Shachiku: Kuruma no Naka de Kattemasu,Hentai,OVA,1,5.48,583
32751,Little Door Gods,"Comedy, Fantasy",Movie,1,6.45,582
8226,Akuma-kun (Movie),"Adventure, Horror, Supernatural, Magic, Fantasy",Movie,1,5.85,582
8669,Anokoro no Namida wa,"Music, Slice of Life, Kids",Music,1,5.63,582
10114,Nintama Rantarou Movie: Ninjutsu Gakuen Zenin Shutsudou! no Dan,"Comedy, Shounen",Movie,1,6.61,581
42044,Minegishi-san wa Ootsu-kun ni Tabesasetai,Shounen Ai,ONA,4,6.25,581
6448,Prince Planet,"Action, Sci-Fi, Space, Super Power",TV,52,5.87,581
7446,Karo & Piyobupt:The Sandwiches,Comedy,Movie,1,5.15,581
29231,Fushigiboshi no?Futagohime Gyu! Recap,"Comedy, Magic, Shoujo",OVA,1,6.38,580
11101,Honoo no Alpenrose,"Historical, Drama, Romance, Shoujo",OVA,2,6.15,580
10199,Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki,"Action, Adventure, Super Power, Kids, Magic, Fantasy, Shoujo",Movie,1,6.1,579
30851,Q Transformers: Saranaru Ninki Mono e no Michi,"Slice of Life, Parody, Mecha",TV,13,5.75,579
5621,Beautiful Girl Hunter,Hentai,OVA,4,5.35,579
13795,The Green Wind,Fantasy,Special,1,5.07,579
21081,Yu Bang Xiang Zheng,Historical,Movie,1,5.84,578
31832,Zawazawa,Unknown,Movie,1,4.67,578
10674,Pieces,Comedy,Movie,1,5.27,577
17719,Mahoutsukai Sally (Movie),"Comedy, Magic, Shoujo",Movie,1,5.86,576
33779,Jakusansei Million Arthur Specials,"Comedy, Parody, Ecchi, Fantasy",Special,3,5.69,576
33693,Meitantei Gordon,"Mystery, Comedy",ONA,1,4.68,576
3279,Kinnikuman: Seigi Choujin vs. Senshi Choujin,"Action, Comedy, Sports, Shounen",Movie,1,6.11,575
21055,Mission School,"Music, School",Music,1,5.67,575
33312,Color Noise,Dementia,ONA,1,4.56,575
41167,Crescent Rise,Music,Music,1,6.82,574
3277,Kinnikuman: Haresugata! Seigi Choujin,"Action, Comedy, Sports, Shounen",Movie,1,6,574
28591,Timbre A to Z,"Music, Dementia",ONA,26,4.68,574
7376,Nutcracker Fantasy,"Drama, Fantasy, Romance",Movie,1,6.03,573
39020,Flying Luna Clipper,"Music, Comedy, Parody, Dementia, Psychological, Ecchi",OVA,1,5.8,573
12551,Jisshuusei,Hentai,OVA,1,5.24,573
35383,Forest Fairy Five ~Fairy Tale~,"Comedy, Historical, Fantasy",TV,12,4.93,572
28051,Three Brave Frogs,"Adventure, Comedy",Movie,1,4.8,572
39363,"ASTROBOY - VISITOR OF 100,000 LIGHT -YEARS IGZA-","Kids, Mecha, Sci-Fi, Space",Movie,1,6.3,571
8130,Mighty Orbots,"Sci-Fi, Adventure, Comedy, Mecha",TV,13,5.89,571
39840,Ganbare! Kakure Ase Project,"Music, Slice of Life, School",ONA,1,5.99,570
16373,Peeping Life: The Perfect Evolution,"Slice of Life, Comedy",OVA,10,5.62,570
1396,Future GPX Cyber Formula: Early Days Renewal,"Drama, Sci-Fi, Shounen, Sports",OVA,2,6.43,569
5552,Rebiya,Hentai,OVA,1,5.08,569
6397,Song of the Ladybug,"Drama, Slice of Life",TV,104,6.35,568
17295,Cosmic Break,"Game, Drama, Mecha",ONA,4,5.92,568
18795,Dagram vs. Round-Facer,"Space, Mecha, Sci-Fi",Special,1,4.96,568
5223,Robotan (1986),"Comedy, Kids",TV,33,6.12,567
25891,Stitch and the Planet of Sand,"Sci-Fi, Adventure, Comedy, Kids",Special,1,5.75,567
18483,Bishoujo Animerama: Manami no Michi Tono Sou Nyuu!?,"Hentai, Sci-Fi",OVA,1,4.91,567
32295,Ai Sky Tree 21,Action,ONA,1,4.56,567
9795,Atashin'chi Movie,"Comedy, Super Power",Movie,1,6.45,566
30420,Dr. Slump: Arale-chan no Koutsuu Anzen,"Sci-Fi, Comedy, Shounen",Special,1,5.82,566
36799,Kyoto Animation Koushiki Twitter: Itsumo Arigatou,Slice of Life,ONA,1,5.75,566
25591,Tokyo Juushouden: Fuuma Gogyou Denshou,"Action, Adventure, Supernatural, Shounen",OVA,3,5.39,566
31246,Mix Master:Final Force,"Adventure, Fantasy",TV,39,6.2,565
37352,Quote,Music,Music,3,6.08,565
17823,Ikenai Boy,"Comedy, Harem, Hentai",OVA,1,4.89,565
13421,Wheels,Comedy,OVA,1,4.6,565
37923,Baa-cha no Kingyo,Slice of Life,ONA,1,6.22,563
22497,Hello Kitty no Kaguya-hime,"Kids, Fantasy",OVA,1,5.75,563
40294,Karakuri Pierrot wo Utattemita,Music,Music,1,6.42,562
39815,More (feat. Anderson .Paak),Music,Music,1,6.18,562
25065,Shin Dousei Jidai: Hawaiian Breeze,"Romance, Drama",OVA,1,6.16,562
12563,Punky Funky Baby,Hentai,OVA,1,4.8,561
8213,The Affectuous Family,Comedy,TV,1428,5.8,560
29932,Yume,Dementia,Movie,1,5.14,560
32296,Present made no Michinori,"Action, Music",ONA,1,4.93,560
7617,Atelier Petros the Theater in the Sky:The Wash Bird of the Wash Island,"Comedy, Fantasy",ONA,1,4.31,560
29902,A Play,"Music, Dementia",Music,1,4.68,559
8316,Kawasaki Frontale x Tentai Senshi Sunred,"Comedy, Parody, Seinen, Sports, Super Power",Special,4,6.02,557
37051,Petit?Dream Stars! Let's La Cooking? Showtime!,"Slice of Life, Magic, Fantasy",Movie,1,6,557
30886,Mu Di,Music,Movie,1,5.87,557
4790,Zeno: Kagirinaki Ai ni,"Historical, Drama",Movie,1,6.52,556
32385,Project HAL,"Action, Mecha",ONA,3,5.86,556
42078,Hakugin,"Music, Drama",Music,1,6.7,555
25965,Bernard,"Comedy, Kids",TV,52,5.81,555
22415,Blue Room,"Fantasy, Music",Music,1,4.66,555
7405,Jankenman,"Adventure, Super Power",TV,51,6.14,554
3845,Mahoutsukai Chappy,"Adventure, Kids, Magic",TV,39,6.08,554
